time,cnt
1527992754.0,6
1527992755.0,6
1527992756.0,6
1527992757.0,6
1527992758.0,6
1527992759.0,6
1527992760.0,6
1527992761.0,6
1527992762.0,6
1527992763.0,6
1527992764.0,6
1527992765.0,6
1527992766.0,6
1527992767.0,6
1527992768.0,6
1527992769.0,6
1527992770.0,6
1527992771.0,6
1527992772.0,6
1527992773.0,6
1527992774.0,6
1527992775.0,6
1527992776.0,6
1527992777.0,6
1527992778.0,6
1527992779.0,6
1527992780.0,6
1527992781.0,6
1527992782.0,6
1527992783.0,6
1527992784.0,6
1527992785.0,6
1527992786.0,6
1527992787.0,6
1527992788.0,6
1527992789.0,6
1527992790.0,6
1527992791.0,6
1527992792.0,6
1527992793.0,6
1527992794.0,6
1527992795.0,6
1527992796.0,6
1527992797.0,6
1527992798.0,6
1527992799.0,6
1527992800.0,6
1527992801.0,6
1527992802.0,6
1527992803.0,6
1527992804.0,6
1527992805.0,6
1527992806.0,6
1527992807.0,6
1527992808.0,6
1527992809.0,6
1527992810.0,6
1527992811.0,6
1527992812.0,6
1527992813.0,6
1527992814.0,6
1527992815.0,6
1527992816.0,6
1527992817.0,6
1527992818.0,6
1527992819.0,6
1527992820.0,6
1527992821.0,6
1527992822.0,6
1527992823.0,6
1527992824.0,6
1527992825.0,6
1527992826.0,6
1527992827.0,6
1527992828.0,6
1527992829.0,6
1527992830.0,6
1527992831.0,6
1527992832.0,6
1527992833.0,6
1527992834.0,6
1527992835.0,6
1527992836.0,6
1527992837.0,6
1527992838.0,6
1527992839.0,6
1527992840.0,6
1527992841.0,6
1527992842.0,6
1527992843.0,6
1527992844.0,6
1527992845.0,6
1527992846.0,6
1527992847.0,6
1527992848.0,6
1527992849.0,6
1527992850.0,6
1527992851.0,6
1527992852.0,6
1527992853.0,6
1527992854.0,6
1527992855.0,6
1527992856.0,6
1527992857.0,6
1527992858.0,6
1527992859.0,6
1527992860.0,6
1527992861.0,6
1527992862.0,6
1527992863.0,6
1527992864.0,6
1527992865.0,6
1527992866.0,6
1527992867.0,6
1527992868.0,6
1527992869.0,6
1527992870.0,6
1527992871.0,6
1527992872.0,6
1527992873.0,6
1527992874.0,6
1527992875.0,6
1527992876.0,6
1527992877.0,6
1527992878.0,6
1527992879.0,6
1527992880.0,6
1527992881.0,6
1527992882.0,6
1527992883.0,6
1527992884.0,6
1527992885.0,6
1527992886.0,6
1527992887.0,6
1527992888.0,6
1527992889.0,6
1527992890.0,6
1527992891.0,6
1527992892.0,6
1527992893.0,6
1527992894.0,6
1527992895.0,6
1527992896.0,6
1527992897.0,6
1527992898.0,6
1527992899.0,6
1527992900.0,6
1527992901.0,6
1527992902.0,6
1527992903.0,6
1527992904.0,6
1527992905.0,6
1527992906.0,6
1527992907.0,6
1527992908.0,6
1527992909.0,6
1527992910.0,6
1527992911.0,6
1527992912.0,6
1527992913.0,6
1527992914.0,6
1527992915.0,6
1527992916.0,6
1527992917.0,6
1527992918.0,6
1527992919.0,6
1527992920.0,6
1527992921.0,6
1527992922.0,6
1527992923.0,6
1527992924.0,6
1527992925.0,6
1527992926.0,6
1527992927.0,6
1527992928.0,6
1527992929.0,6
1527992930.0,6
1527992931.0,6
1527992932.0,6
1527992933.0,6
1527992934.0,6
1527992935.0,6
1527992936.0,6
1527992937.0,6
1527992938.0,6
1527992939.0,6
1527992940.0,6
1527992941.0,6
1527992942.0,6
1527992943.0,6
1527992944.0,6
1527992945.0,6
1527992946.0,6
1527992947.0,6
1527992948.0,6
1527992949.0,6
1527992950.0,6
1527992951.0,6
1527992952.0,6
1527992953.0,6
1527992954.0,6
1527992955.0,6
1527992956.0,6
1527992957.0,6
1527992958.0,6
1527992959.0,6
1527992960.0,7
1527992961.0,7
1527992962.0,7
1527992963.0,7
1527992964.0,7
1527992965.0,7
1527992966.0,7
1527992967.0,7
1527992968.0,7
1527992969.0,7
1527992970.0,7
1527992971.0,7
1527992972.0,7
1527992973.0,7
1527992974.0,7
1527992975.0,7
1527992976.0,7
1527992977.0,7
1527992978.0,7
1527992979.0,7
1527992980.0,7
1527992981.0,7
1527992982.0,7
1527992983.0,7
1527992984.0,7
1527992985.0,7
1527992986.0,7
1527992987.0,7
1527992988.0,7
1527992989.0,7
1527992990.0,7
1527992991.0,7
1527992992.0,7
1527992993.0,7
1527992994.0,7
1527992995.0,7
1527992996.0,7
1527992997.0,7
1527992998.0,7
1527992999.0,7
1527993000.0,7
1527993001.0,7
1527993002.0,7
1527993003.0,7
1527993004.0,7
1527993005.0,7
1527993006.0,7
1527993007.0,7
1527993008.0,7
1527993009.0,7
1527993010.0,7
1527993011.0,7
1527993012.0,7
1527993013.0,7
1527993014.0,7
1527993015.0,7
1527993016.0,7
1527993017.0,7
1527993018.0,7
1527993019.0,7
1527993020.0,7
1527993021.0,7
1527993022.0,7
1527993023.0,7
1527993024.0,7
1527993025.0,7
1527993026.0,7
1527993027.0,7
1527993028.0,7
1527993029.0,7
1527993030.0,7
1527993031.0,7
1527993032.0,7
1527993033.0,7
1527993034.0,7
1527993035.0,7
1527993036.0,7
1527993037.0,7
1527993038.0,7
1527993039.0,7
1527993040.0,7
1527993041.0,7
1527993042.0,7
1527993043.0,7
1527993044.0,7
1527993045.0,7
1527993046.0,7
1527993047.0,7
1527993048.0,7
1527993049.0,7
1527993050.0,7
1527993051.0,7
1527993052.0,7
1527993053.0,7
1527993054.0,7
1527993055.0,7
1527993056.0,7
1527993057.0,7
1527993058.0,7
1527993059.0,7
1527993060.0,7
1527993061.0,7
1527993062.0,7
1527993063.0,7
1527993064.0,7
1527993065.0,7
1527993066.0,7
1527993067.0,7
1527993068.0,7
1527993069.0,7
1527993070.0,7
1527993071.0,7
1527993072.0,7
1527993073.0,7
1527993074.0,7
1527993075.0,7
1527993076.0,7
1527993077.0,7
1527993078.0,7
1527993079.0,7
1527993080.0,7
1527993081.0,7
1527993082.0,7
1527993083.0,7
1527993084.0,7
1527993085.0,7
1527993086.0,7
1527993087.0,7
1527993088.0,7
1527993089.0,7
1527993090.0,7
1527993091.0,7
1527993092.0,7
1527993093.0,7
1527993094.0,7
1527993095.0,7
1527993096.0,7
1527993097.0,7
1527993098.0,7
1527993099.0,7
1527993100.0,7
1527993101.0,7
1527993102.0,7
1527993103.0,7
1527993104.0,7
1527993105.0,7
1527993106.0,7
1527993107.0,7
1527993108.0,7
1527993109.0,7
1527993110.0,7
1527993111.0,7
1527993112.0,7
1527993113.0,7
1527993114.0,7
1527993115.0,7
1527993116.0,7
1527993117.0,7
1527993118.0,7
1527993119.0,7
1527993120.0,7
1527993121.0,7
1527993122.0,7
1527993123.0,7
1527993124.0,7
1527993125.0,7
1527993126.0,7
1527993127.0,7
1527993128.0,7
1527993129.0,7
1527993130.0,7
1527993131.0,7
1527993132.0,7
1527993133.0,7
1527993134.0,7
1527993135.0,7
1527993136.0,7
1527993137.0,7
1527993138.0,7
1527993139.0,7
1527993140.0,7
1527993141.0,7
1527993142.0,7
1527993143.0,7
1527993144.0,7
1527993145.0,7
1527993146.0,7
1527993147.0,7
1527993148.0,7
1527993149.0,7
1527993150.0,7
1527993151.0,7
1527993152.0,7
1527993153.0,7
1527993154.0,7
1527993155.0,7
1527993156.0,7
1527993157.0,7
1527993158.0,7
1527993159.0,7
1527993160.0,7
1527993161.0,7
1527993162.0,7
1527993163.0,7
1527993164.0,7
1527993165.0,7
1527993166.0,7
1527993167.0,7
1527993168.0,7
1527993169.0,7
1527993170.0,7
1527993171.0,7
1527993172.0,7
1527993173.0,7
1527993174.0,7
1527993175.0,7
1527993176.0,7
1527993177.0,7
1527993178.0,7
1527993179.0,7
1527993180.0,7
1527993181.0,7
1527993182.0,7
1527993183.0,7
1527993184.0,7
1527993185.0,7
1527993186.0,7
1527993187.0,7
1527993188.0,7
1527993189.0,7
1527993190.0,7
1527993191.0,7
1527993192.0,7
1527993193.0,7
1527993194.0,7
1527993195.0,7
1527993196.0,7
1527993197.0,7
1527993198.0,7
1527993199.0,7
1527993200.0,7
1527993201.0,7
1527993202.0,7
1527993203.0,7
1527993204.0,7
1527993205.0,7
1527993206.0,7
1527993207.0,7
1527993208.0,7
1527993209.0,7
1527993210.0,7
1527993211.0,7
1527993212.0,7
1527993213.0,7
1527993214.0,7
1527993215.0,7
1527993216.0,7
1527993217.0,7
1527993218.0,7
1527993219.0,7
1527993220.0,7
1527993221.0,7
1527993222.0,7
1527993223.0,7
1527993224.0,7
1527993225.0,7
1527993226.0,7
1527993227.0,7
1527993228.0,7
1527993229.0,7
1527993230.0,7
1527993231.0,7
1527993232.0,7
1527993233.0,7
1527993234.0,7
1527993235.0,7
1527993236.0,7
1527993237.0,7
1527993238.0,7
1527993239.0,7
1527993240.0,7
1527993241.0,8
1527993242.0,8
1527993243.0,8
1527993244.0,8
1527993245.0,8
1527993246.0,8
1527993247.0,8
1527993248.0,8
1527993249.0,8
1527993250.0,8
1527993251.0,8
1527993252.0,8
1527993253.0,8
1527993254.0,8
1527993255.0,8
1527993256.0,8
1527993257.0,8
1527993258.0,8
1527993259.0,8
1527993260.0,8
1527993261.0,8
1527993262.0,8
1527993263.0,8
1527993264.0,8
1527993265.0,8
1527993266.0,8
1527993267.0,8
1527993268.0,8
1527993269.0,8
1527993270.0,8
1527993271.0,8
1527993272.0,8
1527993273.0,8
1527993274.0,8
1527993275.0,8
1527993276.0,8
1527993277.0,8
1527993278.0,8
1527993279.0,8
1527993280.0,8
1527993281.0,8
1527993282.0,8
1527993283.0,8
1527993284.0,8
1527993285.0,8
1527993286.0,8
1527993287.0,8
1527993288.0,8
1527993289.0,8
1527993290.0,8
1527993291.0,8
1527993292.0,8
1527993293.0,8
1527993294.0,8
1527993295.0,8
1527993296.0,8
1527993297.0,8
1527993298.0,8
1527993299.0,8
1527993300.0,6
1527993301.0,6
1527993302.0,6
1527993303.0,6
1527993304.0,6
1527993305.0,6
1527993306.0,6
1527993307.0,6
1527993308.0,6
1527993309.0,6
1527993310.0,6
1527993311.0,6
1527993312.0,6
1527993313.0,6
1527993314.0,6
1527993315.0,6
1527993316.0,6
1527993317.0,6
1527993318.0,6
1527993319.0,6
1527993320.0,6
1527993321.0,6
1527993322.0,6
1527993323.0,6
1527993324.0,6
1527993325.0,6
1527993326.0,6
1527993327.0,6
1527993328.0,6
1527993329.0,6
1527993330.0,6
1527993331.0,6
1527993332.0,6
1527993333.0,6
1527993334.0,6
1527993335.0,6
1527993336.0,6
1527993337.0,6
1527993338.0,6
1527993339.0,6
1527993340.0,6
1527993341.0,6
1527993342.0,6
1527993343.0,6
1527993344.0,6
1527993345.0,6
1527993346.0,6
1527993347.0,6
1527993348.0,6
1527993349.0,6
1527993350.0,6
1527993351.0,6
1527993352.0,6
1527993353.0,6
1527993354.0,6
1527993355.0,6
1527993356.0,6
1527993357.0,6
1527993358.0,6
1527993359.0,6
1527993360.0,6
1527993361.0,6
1527993362.0,6
1527993363.0,6
1527993364.0,6
1527993365.0,6
1527993366.0,6
1527993367.0,6
1527993368.0,6
1527993369.0,6
1527993370.0,6
1527993371.0,6
1527993372.0,6
1527993373.0,6
1527993374.0,6
1527993375.0,6
1527993376.0,6
1527993377.0,6
1527993378.0,6
1527993379.0,6
1527993380.0,6
1527993381.0,6
1527993382.0,6
1527993383.0,6
1527993384.0,6
1527993385.0,6
1527993386.0,6
1527993387.0,6
1527993388.0,6
1527993389.0,6
1527993390.0,6
1527993391.0,6
1527993392.0,6
1527993393.0,6
1527993394.0,6
1527993395.0,6
1527993396.0,6
1527993397.0,6
1527993398.0,6
1527993399.0,6
1527993400.0,6
1527993401.0,6
1527993402.0,6
1527993403.0,6
1527993404.0,6
1527993405.0,6
1527993406.0,6
1527993407.0,6
1527993408.0,6
1527993409.0,6
1527993410.0,6
1527993411.0,6
1527993412.0,6
1527993413.0,6
1527993414.0,6
1527993415.0,6
1527993416.0,6
1527993417.0,6
1527993418.0,6
1527993419.0,6
1527993420.0,6
1527993421.0,6
1527993422.0,6
1527993423.0,6
1527993424.0,6
1527993425.0,6
1527993426.0,6
1527993427.0,6
1527993428.0,6
1527993429.0,6
1527993430.0,6
1527993431.0,6
1527993432.0,6
1527993433.0,6
1527993434.0,6
1527993435.0,6
1527993436.0,6
1527993437.0,6
1527993438.0,6
1527993439.0,6
1527993440.0,6
1527993441.0,6
1527993442.0,6
1527993443.0,6
1527993444.0,6
1527993445.0,6
1527993446.0,6
1527993447.0,6
1527993448.0,6
1527993449.0,6
1527993450.0,6
1527993451.0,6
1527993452.0,6
1527993453.0,6
1527993454.0,6
1527993455.0,6
1527993456.0,6
1527993457.0,6
1527993458.0,6
1527993459.0,6
1527993460.0,6
1527993461.0,6
1527993462.0,6
1527993463.0,6
1527993464.0,6
1527993465.0,6
1527993466.0,6
1527993467.0,6
1527993468.0,6
1527993469.0,6
1527993470.0,6
1527993471.0,6
1527993472.0,6
1527993473.0,6
1527993474.0,6
1527993475.0,6
1527993476.0,6
1527993477.0,6
1527993478.0,6
1527993479.0,6
1527993480.0,6
1527993481.0,6
1527993482.0,6
1527993483.0,6
1527993484.0,6
1527993485.0,6
1527993486.0,6
1527993487.0,6
1527993488.0,6
1527993489.0,6
1527993490.0,6
1527993491.0,6
1527993492.0,6
1527993493.0,6
1527993494.0,6
1527993495.0,6
1527993496.0,6
1527993497.0,6
1527993498.0,6
1527993499.0,6
1527993500.0,6
1527993501.0,6
1527993502.0,6
1527993503.0,6
1527993504.0,6
1527993505.0,6
1527993506.0,6
1527993507.0,6
1527993508.0,6
1527993509.0,6
1527993510.0,6
1527993511.0,6
1527993512.0,6
1527993513.0,6
1527993514.0,6
1527993515.0,6
1527993516.0,6
1527993517.0,6
1527993518.0,6
1527993519.0,6
1527993520.0,6
1527993521.0,6
1527993522.0,6
1527993523.0,6
1527993524.0,6
1527993525.0,6
1527993526.0,6
1527993527.0,6
1527993528.0,6
1527993529.0,6
1527993530.0,6
1527993531.0,6
1527993532.0,6
1527993533.0,6
1527993534.0,6
1527993535.0,6
1527993536.0,6
1527993537.0,6
1527993538.0,6
1527993539.0,6
1527993540.0,6
1527993541.0,6
1527993542.0,6
1527993543.0,6
1527993544.0,6
1527993545.0,6
1527993546.0,6
1527993547.0,6
1527993548.0,6
1527993549.0,6
1527993550.0,6
1527993551.0,6
1527993552.0,6
1527993553.0,6
1527993554.0,6
1527993555.0,6
1527993556.0,6
1527993557.0,6
1527993558.0,6
1527993559.0,6
1527993560.0,6
1527993561.0,6
1527993562.0,6
1527993563.0,6
1527993564.0,6
1527993565.0,6
1527993566.0,6
1527993567.0,6
1527993568.0,6
1527993569.0,6
1527993570.0,6
1527993571.0,6
1527993572.0,6
1527993573.0,6
1527993574.0,6
1527993575.0,6
1527993576.0,6
1527993577.0,6
1527993578.0,6
1527993579.0,6
1527993580.0,6
1527993581.0,6
1527993582.0,6
1527993583.0,6
1527993584.0,6
1527993585.0,6
1527993586.0,6
1527993587.0,6
1527993588.0,6
1527993589.0,6
1527993590.0,6
1527993591.0,6
1527993592.0,6
1527993593.0,6
1527993594.0,6
1527993595.0,6
1527993596.0,6
1527993597.0,6
1527993598.0,6
1527993599.0,6
1527993600.0,6
1527993601.0,6
1527993602.0,6
1527993603.0,6
1527993604.0,6
1527993605.0,6
1527993606.0,6
1527993607.0,6
1527993608.0,6
1527993609.0,6
1527993610.0,6
1527993611.0,6
1527993612.0,6
1527993613.0,6
1527993614.0,6
1527993615.0,6
1527993616.0,6
1527993617.0,6
1527993618.0,6
1527993619.0,6
1527993620.0,6
1527993621.0,6
1527993622.0,6
1527993623.0,6
1527993624.0,6
1527993625.0,6
1527993626.0,6
1527993627.0,6
1527993628.0,6
1527993629.0,6
1527993630.0,6
1527993631.0,6
1527993632.0,6
1527993633.0,6
1527993634.0,6
1527993635.0,6
1527993636.0,6
1527993637.0,6
1527993638.0,6
1527993639.0,6
1527993640.0,6
1527993641.0,6
1527993642.0,6
1527993643.0,6
1527993644.0,6
1527993645.0,6
1527993646.0,6
1527993647.0,6
1527993648.0,6
1527993649.0,6
1527993650.0,6
1527993651.0,6
1527993652.0,6
1527993653.0,6
1527993654.0,6
1527993655.0,6
1527993656.0,6
1527993657.0,6
1527993658.0,6
1527993659.0,6
1527993660.0,6
1527993661.0,6
1527993662.0,6
1527993663.0,6
1527993664.0,6
1527993665.0,6
1527993666.0,6
1527993667.0,6
1527993668.0,6
1527993669.0,6
1527993670.0,6
1527993671.0,6
1527993672.0,6
1527993673.0,6
1527993674.0,6
1527993675.0,6
1527993676.0,6
1527993677.0,6
1527993678.0,6
1527993679.0,6
1527993680.0,6
1527993681.0,6
1527993682.0,6
1527993683.0,6
1527993684.0,6
1527993685.0,6
1527993686.0,6
1527993687.0,6
1527993688.0,6
1527993689.0,6
1527993690.0,6
1527993691.0,6
1527993692.0,6
1527993693.0,6
1527993694.0,6
1527993695.0,6
1527993696.0,6
1527993697.0,6
1527993698.0,6
1527993699.0,6
1527993700.0,6
1527993701.0,6
1527993702.0,6
1527993703.0,6
1527993704.0,6
1527993705.0,6
1527993706.0,6
1527993707.0,6
1527993708.0,6
1527993709.0,6
1527993710.0,6
1527993711.0,6
1527993712.0,6
1527993713.0,6
1527993714.0,6
1527993715.0,6
1527993716.0,6
1527993717.0,6
1527993718.0,6
1527993719.0,6
1527993720.0,6
1527993721.0,6
1527993722.0,6
1527993723.0,6
1527993724.0,6
1527993725.0,6
1527993726.0,6
1527993727.0,6
1527993728.0,6
1527993729.0,6
1527993730.0,6
1527993731.0,6
1527993732.0,6
1527993733.0,6
1527993734.0,6
1527993735.0,6
1527993736.0,6
1527993737.0,6
1527993738.0,6
1527993739.0,6
1527993740.0,6
1527993741.0,6
1527993742.0,6
1527993743.0,6
1527993744.0,6
1527993745.0,6
1527993746.0,6
1527993747.0,6
1527993748.0,6
1527993749.0,6
1527993750.0,6
1527993751.0,6
1527993752.0,6
1527993753.0,6
1527993754.0,6
1527993755.0,6
1527993756.0,6
1527993757.0,6
1527993758.0,6
1527993759.0,6
1527993760.0,6
1527993761.0,6
1527993762.0,6
1527993763.0,6
1527993764.0,6
1527993765.0,6
1527993766.0,6
1527993767.0,6
1527993768.0,6
1527993769.0,6
1527993770.0,6
1527993771.0,6
1527993772.0,6
1527993773.0,6
1527993774.0,6
1527993775.0,6
1527993776.0,6
1527993777.0,6
1527993778.0,6
1527993779.0,6
1527993780.0,6
1527993781.0,6
1527993782.0,6
1527993783.0,6
1527993784.0,6
1527993785.0,6
1527993786.0,6
1527993787.0,6
1527993788.0,6
1527993789.0,6
1527993790.0,6
1527993791.0,6
1527993792.0,6
1527993793.0,6
1527993794.0,6
1527993795.0,6
1527993796.0,6
1527993797.0,6
1527993798.0,6
1527993799.0,6
1527993800.0,6
1527993801.0,6
1527993802.0,6
1527993803.0,6
1527993804.0,6
1527993805.0,6
1527993806.0,6
1527993807.0,6
1527993808.0,6
1527993809.0,6
1527993810.0,6
1527993811.0,6
1527993812.0,6
1527993813.0,6
1527993814.0,6
1527993815.0,6
1527993816.0,6
1527993817.0,6
1527993818.0,6
1527993819.0,6
1527993820.0,6
1527993821.0,6
1527993822.0,6
1527993823.0,6
1527993824.0,6
1527993825.0,6
1527993826.0,6
1527993827.0,6
1527993828.0,6
1527993829.0,6
1527993830.0,6
1527993831.0,6
1527993832.0,6
1527993833.0,6
1527993834.0,6
1527993835.0,6
1527993836.0,6
1527993837.0,6
1527993838.0,6
1527993839.0,6
1527993840.0,6
1527993841.0,6
1527993842.0,6
1527993843.0,6
1527993844.0,6
1527993845.0,6
1527993846.0,6
1527993847.0,6
1527993848.0,6
1527993849.0,6
1527993850.0,6
1527993851.0,6
1527993852.0,6
1527993853.0,6
1527993854.0,6
1527993855.0,6
1527993856.0,6
1527993857.0,6
1527993858.0,6
1527993859.0,6
1527993860.0,6
1527993861.0,6
1527993862.0,6
1527993863.0,6
1527993864.0,6
1527993865.0,6
1527993866.0,6
1527993867.0,6
1527993868.0,6
1527993869.0,6
1527993870.0,6
1527993871.0,6
1527993872.0,6
1527993873.0,6
1527993874.0,6
1527993875.0,6
1527993876.0,6
1527993877.0,6
1527993878.0,6
1527993879.0,6
1527993880.0,6
1527993881.0,6
1527993882.0,6
1527993883.0,6
1527993884.0,6
1527993885.0,6
1527993886.0,6
1527993887.0,6
1527993888.0,6
1527993889.0,6
1527993890.0,6
1527993891.0,6
1527993892.0,6
1527993893.0,6
1527993894.0,6
1527993895.0,6
1527993896.0,6
1527993897.0,6
1527993898.0,6
1527993899.0,6
1527993900.0,6
1527993901.0,6
1527993902.0,6
1527993903.0,6
1527993904.0,6
1527993905.0,6
1527993906.0,6
1527993907.0,6
1527993908.0,6
1527993909.0,6
1527993910.0,6
1527993911.0,6
1527993912.0,6
1527993913.0,6
1527993914.0,6
1527993915.0,6
1527993916.0,6
1527993917.0,6
1527993918.0,6
1527993919.0,6
1527993920.0,6
1527993921.0,6
1527993922.0,6
1527993923.0,6
1527993924.0,6
1527993925.0,6
1527993926.0,6
1527993927.0,6
1527993928.0,6
1527993929.0,6
1527993930.0,6
1527993931.0,6
1527993932.0,6
1527993933.0,6
1527993934.0,6
1527993935.0,6
1527993936.0,6
1527993937.0,6
1527993938.0,6
1527993939.0,6
1527993940.0,6
1527993941.0,6
1527993942.0,6
1527993943.0,6
1527993944.0,6
1527993945.0,6
1527993946.0,6
1527993947.0,6
1527993948.0,6
1527993949.0,6
1527993950.0,6
1527993951.0,6
1527993952.0,6
1527993953.0,6
1527993954.0,6
1527993955.0,6
1527993956.0,6
1527993957.0,6
1527993958.0,6
1527993959.0,6
1527993960.0,6
1527993961.0,6
1527993962.0,6
1527993963.0,6
1527993964.0,6
1527993965.0,6
1527993966.0,6
1527993967.0,6
1527993968.0,6
1527993969.0,6
1527993970.0,6
1527993971.0,6
1527993972.0,6
1527993973.0,6
1527993974.0,6
1527993975.0,6
1527993976.0,6
1527993977.0,6
1527993978.0,6
1527993979.0,6
1527993980.0,6
1527993981.0,6
1527993982.0,6
1527993983.0,6
1527993984.0,6
1527993985.0,6
1527993986.0,6
1527993987.0,6
1527993988.0,6
1527993989.0,6
1527993990.0,6
1527993991.0,6
1527993992.0,6
1527993993.0,6
1527993994.0,6
1527993995.0,6
1527993996.0,6
1527993997.0,6
1527993998.0,6
1527993999.0,6
1527994000.0,6
1527994001.0,6
1527994002.0,6
1527994003.0,6
1527994004.0,6
1527994005.0,6
1527994006.0,6
1527994007.0,6
1527994008.0,6
1527994009.0,6
1527994010.0,6
1527994011.0,6
1527994012.0,6
1527994013.0,6
1527994014.0,6
1527994015.0,6
1527994016.0,6
1527994017.0,6
1527994018.0,6
1527994019.0,6
1527994020.0,6
1527994021.0,6
1527994022.0,6
1527994023.0,6
1527994024.0,6
1527994025.0,6
1527994026.0,6
1527994027.0,6
1527994028.0,6
1527994029.0,6
1527994030.0,6
1527994031.0,6
1527994032.0,6
1527994033.0,6
1527994034.0,6
1527994035.0,6
1527994036.0,6
1527994037.0,6
1527994038.0,6
1527994039.0,6
1527994040.0,6
1527994041.0,6
1527994042.0,6
1527994043.0,6
1527994044.0,6
1527994045.0,6
1527994046.0,6
1527994047.0,6
1527994048.0,6
1527994049.0,6
1527994050.0,6
1527994051.0,6
1527994052.0,6
1527994053.0,6
1527994054.0,6
1527994055.0,6
1527994056.0,6
1527994057.0,6
1527994058.0,6
1527994059.0,6
1527994060.0,6
1527994061.0,6
1527994062.0,6
1527994063.0,6
1527994064.0,6
1527994065.0,6
1527994066.0,6
1527994067.0,6
1527994068.0,6
1527994069.0,6
1527994070.0,6
1527994071.0,6
1527994072.0,6
1527994073.0,6
1527994074.0,6
1527994075.0,6
1527994076.0,6
1527994077.0,6
1527994078.0,6
1527994079.0,6
1527994080.0,6
1527994081.0,6
1527994082.0,6
1527994083.0,6
1527994084.0,6
1527994085.0,6
1527994086.0,6
1527994087.0,6
1527994088.0,6
1527994089.0,6
1527994090.0,6
1527994091.0,6
1527994092.0,6
1527994093.0,6
1527994094.0,6
1527994095.0,6
1527994096.0,6
1527994097.0,6
1527994098.0,6
1527994099.0,6
1527994100.0,6
1527994101.0,6
1527994102.0,6
1527994103.0,6
1527994104.0,6
1527994105.0,6
1527994106.0,6
1527994107.0,6
1527994108.0,6
1527994109.0,6
1527994110.0,6
1527994111.0,6
1527994112.0,6
1527994113.0,6
1527994114.0,6
1527994115.0,6
1527994116.0,6
1527994117.0,6
1527994118.0,6
1527994119.0,6
1527994120.0,6
1527994121.0,6
1527994122.0,6
1527994123.0,6
1527994124.0,6
1527994125.0,6
1527994126.0,6
1527994127.0,6
1527994128.0,6
1527994129.0,6
1527994130.0,6
1527994131.0,6
1527994132.0,6
1527994133.0,6
1527994134.0,6
1527994135.0,6
1527994136.0,6
1527994137.0,6
1527994138.0,6
1527994139.0,6
1527994140.0,6
1527994141.0,6
1527994142.0,6
1527994143.0,6
1527994144.0,6
1527994145.0,6
1527994146.0,6
1527994147.0,6
1527994148.0,6
1527994149.0,6
1527994150.0,6
1527994151.0,6
1527994152.0,6
1527994153.0,6
1527994154.0,6
1527994155.0,6
1527994156.0,6
1527994157.0,6
1527994158.0,6
1527994159.0,6
1527994160.0,6
1527994161.0,6
1527994162.0,6
1527994163.0,6
1527994164.0,6
1527994165.0,6
1527994166.0,6
1527994167.0,6
1527994168.0,6
1527994169.0,6
1527994170.0,6
1527994171.0,6
1527994172.0,6
1527994173.0,6
1527994174.0,6
1527994175.0,6
1527994176.0,6
1527994177.0,6
1527994178.0,6
1527994179.0,6
1527994180.0,6
1527994181.0,6
1527994182.0,6
1527994183.0,6
1527994184.0,6
1527994185.0,6
1527994186.0,6
1527994187.0,6
1527994188.0,6
1527994189.0,6
1527994190.0,6
1527994191.0,6
1527994192.0,6
1527994193.0,6
1527994194.0,6
1527994195.0,6
1527994196.0,6
1527994197.0,6
1527994198.0,6
1527994199.0,6
1527994200.0,6
1527994201.0,8
1527994202.0,8
1527994203.0,8
1527994204.0,8
1527994205.0,8
1527994206.0,8
1527994207.0,8
1527994208.0,8
1527994209.0,8
1527994210.0,8
1527994211.0,8
1527994212.0,8
1527994213.0,8
1527994214.0,8
1527994215.0,8
1527994216.0,8
1527994217.0,8
1527994218.0,8
1527994219.0,8
1527994220.0,8
1527994221.0,8
1527994222.0,8
1527994223.0,8
1527994224.0,8
1527994225.0,8
1527994226.0,8
1527994227.0,8
1527994228.0,8
1527994229.0,8
1527994230.0,8
1527994231.0,8
1527994232.0,8
1527994233.0,8
1527994234.0,8
1527994235.0,8
1527994236.0,8
1527994237.0,8
1527994238.0,8
1527994239.0,8
1527994240.0,8
1527994241.0,8
1527994242.0,8
1527994243.0,8
1527994244.0,8
1527994245.0,8
1527994246.0,8
1527994247.0,8
1527994248.0,8
1527994249.0,8
1527994250.0,8
1527994251.0,8
1527994252.0,8
1527994253.0,8
1527994254.0,8
1527994255.0,8
1527994256.0,8
1527994257.0,8
1527994258.0,8
1527994259.0,8
1527994260.0,8
1527994261.0,8
1527994262.0,8
1527994263.0,8
1527994264.0,8
1527994265.0,8
1527994266.0,8
1527994267.0,8
1527994268.0,8
1527994269.0,8
1527994270.0,8
1527994271.0,8
1527994272.0,8
1527994273.0,8
1527994274.0,8
1527994275.0,8
1527994276.0,8
1527994277.0,8
1527994278.0,8
1527994279.0,8
1527994280.0,8
1527994281.0,8
1527994282.0,8
1527994283.0,8
1527994284.0,8
1527994285.0,8
1527994286.0,8
1527994287.0,8
1527994288.0,8
1527994289.0,8
1527994290.0,8
1527994291.0,8
1527994292.0,8
1527994293.0,8
1527994294.0,8
1527994295.0,8
1527994296.0,8
1527994297.0,8
1527994298.0,8
1527994299.0,8
1527994300.0,8
1527994301.0,8
1527994302.0,8
1527994303.0,8
1527994304.0,8
1527994305.0,8
1527994306.0,8
1527994307.0,8
